;rms_mean_(µV);mvc_(µV);mvc_h_(µV);;frames_(0.25s);rms_biceps_brachii_(right)_(µV);rms_triceps_brachii_long_(right)_(µV);angles_window;angles_biceps_brachii_(right)_triceps_brachii_long_(right)
;;;;;;299;;;15.4
;;;;;;300;;;29.83
;;;;;;301;;;42.96
;;;;;;302;;;54.9
;;;;;;303;;;66.56
;;;;;;304;;;79.01
;;;;;;305;;;91.88
;;;;;;306;;;101.52
;;;;;;307;;;104.83
;;;;;;308;;;103.65
;;;;;;309;;;101.12
;;;;;;310;;;97.98
;;;;;;311;;;92.8
;;;;;;312;;;85.5
;;;;;;313;;;76.49
;;;;;;314;;;65.43
;;;;;;315;;;52.3
;;;;;;316;;;37.13
;;;;;;317;;;20.64
;;;;;;318;;;3.62
;;;;;;319;;;-12.55
;;;;;;320;;;-26.55
;;;;;;321;;;-38.14
;;;;;;322;;;-47.36
;;;;;;323;;;-53.17
;;;;;;324;;;-54.69
;;;;;;325;;;-53.45
;;;;;;326;;;-50.65
;;;;;;327;;;-45.71
;;;;;;328;;;-38.15
;;;;;;329;;;-27.97
;;;;;;330;;;-15.39
;;;;;;331;;;-0.73
;;;;;;332;;;15.66
;;;;;;333;;;32.48
;;;;;;334;;;47.59
;;;;;;335;;;59.99
;;;;;;336;;;69.85
;;;;;;337;;;77.55
;;;;;;338;;;84.63
;;;;;;339;;;91.09
;;;;;;340;;;95.15
;;;;;;341;;;96.53
;;;;;;342;;;96.09
;;;;;;343;;;94.41
;;;;;;344;;;91.08
;;;;;;345;;;85.68
;;;;;;346;;;78.73
;;;;;;347;;;70.21
;;;;;;348;;;59.4
;;;;;;349;;;46.43
;;;;;;350;;;31.96
;;;;;;351;;;16.88
;;;;;;352;;;1.7
;;;;;;353;;;-13.53
;;;;;;354;;;-28.97
;;;;;;355;;;-43.31
;;;;;;356;;;-52.29
;;;;;;357;;;-54.63
;;;;;;358;;;-53.61
;;;;;;359;;;-51.51
;;;;;;360;;;-49.23
;;;;;;361;;;-47.14
;;;;;;362;;;-44.73
;;;;;;363;;;-40.75
;;;;;;364;;;-34.3
;;;;;;365;;;-24.9
;;;;;;366;;;-12.75
;;;;;;367;;;1.25
;;;;;;368;;;16.4
;;;;;;369;;;32.22
;;;;;;370;;;47.92
;;;;;;371;;;62.17
;;;;;;372;;;73.89
;;;;;;373;;;83.73
;;;;;;374;;;93.15
;;;;;;375;;;101.37
;;;;;;376;;;106.04
;;;;;;377;;;105.9
;;;;;;378;;;100.83
;;;;;;379;;;91.53
;;;;;;380;;;79.91
;;;;;;381;;;66.94
;;;;;;382;;;52.14
;;;;;;383;;;35.98
;;;;;;384;;;18.8
;;;;;;385;;;0.7
;;;;;;386;;;-17.56
;;;;;;387;;;-35.15
;;;;;;388;;;-48.17
;;;;;;389;;;-54.23
;;;;;;390;;;-55.9
;;;;;;391;;;-55
;;;;;;392;;;-52.19
;;;;;;393;;;-47.61
;;;;;;394;;;-40.51
;;;;;;395;;;-30.2
;;;;;;396;;;-17.38
;;;;;;397;;;-2.81
;;;;;;398;;;12.93
;;;;;;399;;;29.2
;;;;;;400;;;45.19
;;;;;;401;;;60.29
;;;;;;402;;;74.05
;;;;;;403;;;85.65
;;;;;;404;;;95.85
;;;;;;405;;;104.73
;;;;;;406;;;110.46
;;;;;;407;;;112.24
;;;;;;408;;;111.04
;;;;;;409;;;108.92
;;;;;;410;;;107.19
;;;;;;411;;;106.23
;;;;;;412;;;105.92
;;;;;;413;;;105.83
;;;;;;414;;;105.65
;;;;;;415;;;105.37
;;;;;;416;;;105.03
;;;;;;417;;;104.62
;;;;;;418;;;104.14
;;;;;;419;;;103.58
;;;;;;420;;;103.05
;;;;;;421;;;102.65
;;;;;;422;;;102.34
;;;;;;423;;;102.1
;;;;;;424;;;101.88
;;;;;;425;;;101.64
;;;;;;426;;;101.41
;;;;;;427;;;101.15
;;;;;;428;;;100.82
;;;;;;429;;;100.38
;;;;;;430;;;99.89
;;;;;;431;;;99.48
;;;;;;432;;;99.21
;;;;;;433;;;99.01
;;;;;;434;;;98.8
;;;;;;435;;;98.57
;;;;;;436;;;98.32
;;;;;;437;;;98.04
;;;;;;438;;;97.74
;;;;;;439;;;97.42
;;;;;;440;;;97.09
;;;;;;441;;;96.79
;;;;;;442;;;96.52
;;;;;;443;;;96.29
;;;;;;444;;;96.08
;;;;;;445;;;95.89
;;;;;;446;;;95.7
;;;;;;447;;;95.51
;;;;;;448;;;95.33
;;;;;;449;;;95.17
;;;;;;450;;;94.99
;;;;;;451;;;94.8
;;;;;;452;;;94.58
;;;;;;453;;;94.37
;;;;;;454;;;94.16
;;;;;;455;;;93.92
;;;;;;456;;;93.63
;;;;;;457;;;93.37
;;;;;;458;;;93.16
;;;;;;459;;;93
;;;;;;460;;;92.85
;;;;;;461;;;92.68
;;;;;;462;;;92.5
;;;;;;463;;;92.36
;;;;;;464;;;92.29
;;;;;;465;;;92.28
;;;;;;466;;;92.29
;;;;;;467;;;92.3
;;;;;;468;;;92.28
;;;;;;469;;;92.22
;;;;;;470;;;92.15
;;;;;;471;;;92.1
;;;;;;472;;;92.04
;;;;;;473;;;91.94
;;;;;;474;;;91.84
;;;;;;475;;;91.75
;;;;;;476;;;91.68
;;;;;;477;;;91.64
;;;;;;478;;;91.61
;;;;;;479;;;91.6
;;;;;;480;;;91.6
;;;;;;481;;;91.6
